,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
BAJAJFINSV,0.34997955909606704,0.291253672356801,0.2005667313721754,0.3704598470362983,0.3698991451535256,0.29217343854510774,0.35348596057938164,0.26443173241562673,0.4742682416830289,0.3536103787454744,0.9999999999999998,0.4278826792078132,0.7161847479777448,0.3741335872669791,0.3285085612147244,0.33275804846501184,0.2905953308993669,0.25977825061156445,0.40176729165132236,0.36973191253501736,0.35718249677749014,0.47882591939730157,0.18677873904745734,0.2618722538149583,0.25755083929510414,0.30281279869516003,0.19122808163777033,0.44765319483955934,0.29006386396142536,0.14356866855684136,0.4014385319105227,0.27161199162503746,0.035269340513707684,0.26910513763839466,0.41905736805562427,0.3422421035907465,0.17374141493119707,0.3509330599918935,0.47009112207048576,0.33168758895576966,0.47235573900629924,0.3419875124288058,0.3951492463763182,0.34668590624662166,0.275564056694913,0.4539131641744567,0.3107544198605893,0.392206010655822,0.2933537451265013,0.24932758878504896,0.46181863942403806,0.24018649462410094,0.200758115604498,0.34920001608587425,0.29156849051118183,0.3364508342185069,0.41617068624771103,0.3258951748327854,0.44450302134482345,0.0742731721374842,0.2221787013051306,0.4443680447617768,0.14335204621214445,0.24034477530820253,0.42095697733895276,0.2937099637131347,0.39231944256957135,0.36794835455412506,0.2664206793994021,0.24047076431007447,0.6211152359307803,0.5905966291674138,0.32515466072359195,0.2984773342258763,0.26815888811410615,0.33863498793390445,0.20501750878850175,0.35497546390147033,0.28069262531358297,0.2846632881071804,0.24448039850809006,0.35279058301441324,0.3849423943909107,0.31558763564754017,0.33288629892722166,0.4097841332221541,0.36194305587207004,0.39714526692816154,0.23663828522994093,0.394398928143399,0.3510620287660968,0.39165388987460736,0.19595121964862985,0.24781347629063244,0.3408120276995713,0.2052765129041031,0.42057295747311135,0.3476064710419597,0.33907921861445833,0.20170792240830537,0.1485368662796775
BAJAJHLDNG,0.25014768520801345,0.16058657602413148,0.15638722925840515,0.25776998324224054,0.24947719459200335,0.20580826879237918,0.23746909531745766,0.1791460499648319,0.30576032649323037,0.2758490592721415,0.4278826792078132,0.9999999999999999,0.37363431832956057,0.3300304324814906,0.21014291309992833,0.21158205562333338,0.22178106390228136,0.1752800146045598,0.2926863136178765,0.2756340681657252,0.20128238408918178,0.27523134204414185,0.16133595006416251,0.21367062122503272,0.17513045025242344,0.2004357166850261,0.12359414107541175,0.3305305858273819,0.22159206584518992,0.08667628677676147,0.24410550921187307,0.17461691595625034,0.07825020602420105,0.21732632978742905,0.2726453661692539,0.26372846306578435,0.09421749014278993,0.23104631498842781,0.29811531528910556,0.15722927354752242,0.28895206453176997,0.22115585568932605,0.2588748175173522,0.22165879672240923,0.16348580927428547,0.2849179135943359,0.1799729107181103,0.23625749169836338,0.2257359543263051,0.1518559965187162,0.3443611628932248,0.1605233829302812,0.11728078462323771,0.2568251921905408,0.20886892296077755,0.21068739105451553,0.22203126464395462,0.207545969020866,0.2622891832115411,0.04063440017424802,0.11764668103379028,0.353020729736202,0.12046146406178236,0.16279549820672898,0.27110359049633675,0.21185769549597894,0.2931487692039305,0.21792520156927744,0.14396874543081814,0.17904014265494214,0.3992215243887751,0.37822617425014915,0.24117236651079485,0.19948224977895823,0.22850470462773412,0.24511676539879781,0.21387397491969382,0.22607269213579956,0.16734787694693987,0.19233121419744836,0.17081038546319605,0.19705320491090444,0.2636153049315734,0.21819600859528723,0.2064315890981057,0.26925635059337066,0.2586268062777169,0.2760417173237604,0.14347065133713108,0.24449507326659034,0.2737242772754089,0.21461471519520253,0.15924204767844483,0.19897970888142308,0.21572324802776593,0.12484970210251671,0.2733421105978113,0.25835538306602773,0.25634451843766337,0.11383879665163471,0.1038379423566303
BAJFINANCE,0.3327338095261857,0.292740681977705,0.2186081672883155,0.3624497104406149,0.33981453371250725,0.3039504024800473,0.34687011029342835,0.250160115235868,0.45846028624087276,0.35779639838664934,0.7161847479777448,0.37363431832956057,0.9999999999999993,0.3794551782969047,0.3195571729783773,0.3295306231389707,0.2664944710535949,0.2623945900255848,0.38090890915084985,0.3463032663012128,0.35253019309271466,0.5350036516159797,0.16567639836350206,0.23902053392939815,0.2551865957431308,0.29125853816590985,0.20250223942905268,0.4403963942468732,0.28985613873571064,0.13330169992573898,0.4274062260785454,0.25997102543490647,0.034728970826813935,0.2974273526260427,0.3904208690734511,0.38048513474302936,0.17317222302258065,0.3391381446399326,0.4794492456692998,0.3336759012812546,0.49900394004823256,0.3460652359722201,0.34971912725062176,0.32620911648569206,0.2945921007511294,0.4541796327646998,0.29534405818373116,0.35251895260971744,0.2881147705416351,0.2521913785139569,0.4561649499888091,0.19121711299333116,0.2292043575782937,0.31605125095774383,0.2454674814879144,0.3327125371448262,0.3932898925389493,0.3477589175353696,0.4754395190687196,0.07217958867883346,0.20853589524033211,0.4261447576701266,0.1328814106973413,0.2522605409705968,0.45397858096118304,0.2966641389553355,0.3950242653523875,0.3672242415871846,0.23531794077357643,0.22962650020926278,0.6203179848904653,0.5968971556899645,0.2911512613828049,0.27640559970246964,0.2563128956769608,0.33747333264158985,0.19818290805522415,0.34344607304455677,0.26632696881421863,0.2943646792505556,0.22887256487133367,0.34725397310275397,0.3650904627204261,0.3347485845196115,0.3032543405784515,0.4179142318620155,0.33532292065444197,0.4027311285946228,0.2083057718113859,0.39762472628464707,0.3711962851343203,0.36029196700625066,0.2053941415725876,0.24626392374760742,0.3375936174270973,0.1999391216091479,0.4038209451764124,0.3282638082640416,0.2981494380335254,0.19947995561397425,0.1521427367968365
BANDHANBNK,0.2713693920326921,0.18830028245927757,0.2078438594697423,0.2667120596311252,0.22784804910123727,0.17854291976048836,0.19859971963448514,0.1446984532250961,0.37549493497766256,0.24283605331509897,0.3741335872669791,0.3300304324814906,0.3794551782969047,1.0,0.2662487831548007,0.19212818792514322,0.2044605098357831,0.1813411159851454,0.3150253445753836,0.2063554986070905,0.19898060695055864,0.38674714478298516,0.09513254270539383,0.2257353575494475,0.17188318200461855,0.1639890609996579,0.08012259616740036,0.30631648767981656,0.2479760459346215,0.054578677625426425,0.2683267701073618,0.1936400858336071,0.03649565176151624,0.18935450470550869,0.26063406494668606,0.24628377882502356,0.11760044880705253,0.3346853904844553,0.3300553007623501,0.272739018807531,0.34191148685234113,0.29120715901087824,0.22044161151811317,0.15773231182127134,0.16150973681795153,0.35104175752225225,0.2486304782813202,0.2537206207714123,0.1992782094176347,0.16294469995030114,0.5155372961833228,0.19373773629601398,0.1428194845520534,0.19363367489503625,0.19969157076461275,0.21126645350190593,0.246326152654376,0.2326724695400461,0.31859639039206017,0.060301129055562216,0.131636464223414,0.3684065970864513,0.07044841190518272,0.12149528017763202,0.27500897813489183,0.20154979209261017,0.30563467343290324,0.191554989611938,0.17377942817944336,0.137436803764363,0.4309704264978578,0.4685567363830374,0.24481481246409054,0.23908393608511005,0.24119299750493106,0.3011693224828945,0.15020948396126071,0.2270404261500391,0.16897471073851508,0.2297436650184107,0.20362335882900817,0.22792124902016073,0.2584744913758141,0.3088537379332996,0.23300221647703437,0.31567512781005114,0.2698292787016402,0.25228152607960885,0.1072148597961763,0.2200518464698299,0.281833372768974,0.21015773356423254,0.1720690062302765,0.14485819461036664,0.2275428170823864,0.07631029590802862,0.2647256614842463,0.24839463582528498,0.21416282540689463,0.1264319619607945,0.08896309502952711
BANKBARODA,0.32363498931823814,0.2892354799631757,0.18855770597226484,0.37712929566380327,0.32106645422201163,0.17570028154820394,0.20474863062265664,0.26438554146454696,0.45375499242974426,0.24972845274331443,0.3285085612147244,0.21014291309992833,0.3195571729783773,0.2662487831548007,0.9999999999999991,0.2278416110514824,0.23933475041171023,0.2380457912373383,0.32278492474244036,0.2866744060941444,0.20509110851459333,0.323370165505206,0.17874017096870157,0.3345021821302743,0.13526153196509405,0.17760926902803556,0.19270785651399555,0.43882949501135665,0.20488581433268585,0.12396005199762232,0.28482205645482234,0.32394572632040913,0.04407757065726904,0.18755528216511852,0.36921973985715834,0.27411425162208775,0.12124710840913878,0.26300059573556994,0.3030310482883307,0.22342488867744426,0.31948727102601143,0.27629488934008495,0.3727435149475281,0.3415195860137098,0.1206484548617757,0.5169659581984575,0.19538339793514595,0.23780552015860987,0.26988967771288724,0.22983198901844942,0.3115165624759165,0.17114058407581115,0.12706164539724538,0.33457919835482414,0.26207120566130115,0.37203283807483534,0.3693016602099695,0.22654489986957205,0.2721295403113006,0.03784415344572927,0.12931275479616364,0.42334655602126714,0.1707819968840652,0.17453193149525778,0.3608727602070609,0.2659332094600746,0.31373658814079686,0.27395397940816574,0.12809696187033795,0.08162356806888788,0.508938723530182,0.5843509022976702,0.3726145759104428,0.3113467072949597,0.30022542545694675,0.26357324296337686,0.1595583981829636,0.2400159896109923,0.20091258856179411,0.742425831778604,0.2727484592495877,0.2681408558162466,0.4698733589802774,0.24201240277706404,0.19518982022796877,0.7414586466160111,0.2865434473883808,0.3808489964993258,0.21788376289486455,0.3157565552388267,0.387958863533172,0.40984497063112524,0.11862738501484073,0.20508470368697287,0.2404309597618734,0.12650525882795227,0.35483898657424684,0.28672652255546044,0.3768092673963976,0.12222637541634057,0.26116148911842596
BERGEPAINT,0.3434261861785145,0.25923895878176306,0.14810331804415414,0.29235334015049286,0.32641151949083974,0.25392292420382323,0.5752944937356691,0.2605167733190649,0.29399643442638373,0.2776751327713736,0.33275804846501184,0.21158205562333338,0.3295306231389707,0.19212818792514322,0.2278416110514824,0.9999999999999987,0.21327156929549054,0.25444506949978046,0.2910090512052751,0.3041883110903711,0.3268851807338576,0.2817537023604459,0.18612398232983476,0.22485463214226864,0.2996265079477993,0.29729820744370167,0.2595782508486927,0.33640024654270745,0.24488547957508633,0.20921385424412972,0.3309788090289236,0.19000982096464342,0.037664818238823075,0.266131903086655,0.36025537202704866,0.3435079782988532,0.23006191224151262,0.2086420875230006,0.27920145368545995,0.2305162568465924,0.29290876591223886,0.29217021214085764,0.2804053981751665,0.29332102336910326,0.3180185978493667,0.2886806430635966,0.21635289681790848,0.24768477396955993,0.2515861435903411,0.21503024319140598,0.2545279987738076,0.1878028155727168,0.22643243446805403,0.26888401469353296,0.23087985977592643,0.2694967942173433,0.29160223156745657,0.3023996304325995,0.281307572087595,0.0672076140598978,0.21773150800893876,0.32532908353518736,0.1773781041782175,0.2622234843676747,0.3516366366141167,0.25885564222433705,0.28281104820809283,0.2969530810459557,0.19383455095935892,0.31834696231241144,0.4677057557413638,0.37021056443922845,0.2331398551265057,0.19639129745247036,0.16626033836644177,0.20821152923686723,0.18403589219812716,0.45365339262779464,0.24705004613827788,0.21673489387530365,0.17695916257875977,0.29751967807960256,0.25918638932860694,0.18331778690256603,0.17625877344621205,0.2839272713176879,0.3191994112228291,0.3394874246459767,0.17856224709074725,0.3582161806268411,0.25441173525469285,0.2877897613972292,0.23257927217838503,0.21016184718809006,0.2935865764680624,0.21841025859358865,0.4028426725105819,0.2895087266391648,0.2310586773790679,0.23240794446783952,0.08248194906128929
BHARTIARTL,0.30730496687256326,0.21689094192242178,0.17215772920881042,0.30400592212560945,0.27303874759403945,0.16143854731565246,0.23795599143983517,0.24352891248044845,0.2608507598372507,0.2974951689675786,0.2905953308993669,0.22178106390228136,0.2664944710535949,0.2044605098357831,0.23933475041171023,0.21327156929549054,1.0000000000000002,0.22576043507494278,0.23896116746294394,0.23998601537040487,0.18551365054739594,0.248039163154117,0.20324597219998614,0.18669414023547476,0.15597542439886156,0.25461267595952375,0.19091031068239558,0.31204593772303396,0.22400577190262644,0.1228002208101114,0.2473665081835548,0.2295038760071366,0.03424305826697123,0.18787837912950356,0.34872326008087945,0.25489223145950196,0.17502751391659171,0.18707031060545054,0.3036132634734861,0.24194790383599862,0.303450531334537,0.2710586182117969,0.32753205973014443,0.19766447935223616,0.21697564699197386,0.27992853393773104,0.22358083976326287,0.22103053301141828,0.23393918153696425,0.1837609727380483,0.26791889042592626,0.280896715688031,0.17697154947863183,0.19541357172183713,0.24161578775848286,0.2825927934046132,0.3116805788520867,0.2018821084948442,0.24876328283043647,0.030473309598820414,0.14771094751066793,0.2975768160180793,0.20547131660890638,0.21111664798514002,0.2716915330367388,0.23834177198868672,0.2910396687805484,0.21351297842843314,0.16219240712327837,0.17391796910393484,0.45446246798938317,0.35809335499211437,0.2231707086072238,0.263739992720184,0.2129027956076473,0.2078437356796684,0.1382966652906096,0.21349405414691505,0.1484048649843122,0.21907327863127304,0.2107549337650502,0.28718753886728515,0.3083082272926252,0.13329412747294148,0.20019668291009599,0.28143470490395966,0.2484558337448823,0.29363594884367666,0.20182830934461587,0.267520432017684,0.27476730595206966,0.2888550969237005,0.1803061038970954,0.17985044911006326,0.20250275544391846,0.14857468191734685,0.327977908015926,0.2348389845591028,0.2756613422266785,0.14202367281140318,0.05732545741819826
BIOCON,0.2981047809600339,0.23034943566178118,0.1441342576685654,0.258215187615392,0.2675526880496147,0.23135262097136797,0.24547069763453136,0.3907967797340772,0.23765247313489787,0.2136930594192433,0.25977825061156445,0.1752800146045598,0.2623945900255848,0.1813411159851454,0.2380457912373383,0.25444506949978046,0.22576043507494278,1.0000000000000007,0.24595606972133227,0.24433294185994037,0.2631905754899575,0.22128212011527001,0.33929448621137626,0.2005930655901094,0.20662247177465445,0.27524210844746705,0.29815087070512275,0.3083512390375173,0.1486938560660928,0.30839451471987955,0.2496730297890755,0.22253663320216782,0.05327313485885264,0.21825694498468445,0.28459943639372726,0.26404219357724257,0.21326950443505122,0.18848607942029091,0.22157526198875893,0.20702567449321876,0.22376570219259845,0.23834563291213043,0.294977504235172,0.2570298432252798,0.24423076979735636,0.22019294660253796,0.1776768955761395,0.19781563694379295,0.2749225835898363,0.1722560190653011,0.23010022048058182,0.16595823411140498,0.19910709187861,0.22498044627279645,0.20837183009748494,0.2942571023575817,0.30683539938484516,0.26606393908209924,0.24284697281565554,0.04345870361827976,0.19295614252019436,0.2588925674780431,0.320018815602781,0.22138552628632946,0.25683048121715674,0.24745194954755909,0.2612086135446433,0.2527622448500868,0.16709216468355248,0.22756786791820913,0.39232955845537004,0.30629675012077784,0.26006134223512584,0.23683507777675486,0.18697082699903117,0.2223342986543737,0.11952111091572576,0.25561377499778876,0.2579370410970151,0.2296376218873822,0.1804314488584373,0.26229030826853766,0.295939342923935,0.10453964698077077,0.16372318315326262,0.2516283675180402,0.20049911352490982,0.3032235864941855,0.32364987292006303,0.32122610150536973,0.25524654217608234,0.28640440225619396,0.16264327611504142,0.20571464722983,0.1980204002974567,0.26403036283662495,0.2844016286934491,0.27246991473842597,0.26727007253563495,0.18660010018426404,0.12185609379874217
BOSCHLTD,0.3460947310685193,0.2826874388193452,0.18640139572490683,0.3701727023762362,0.32593022681314393,0.22464574380381402,0.31591367627308353,0.28290195758751474,0.38062943431369844,0.3480429480030989,0.40176729165132236,0.2926863136178765,0.38090890915084985,0.3150253445753836,0.32278492474244036,0.2910090512052751,0.23896116746294394,0.24595606972133227,0.9999999999999994,0.2961907352117443,0.30187113481058436,0.3633331705555476,0.19338813716505396,0.28156597804284456,0.22441312283014325,0.2508812370484603,0.1568975262431094,0.38360144261161255,0.2571650718003691,0.1671699531707802,0.41364854785903177,0.294192102642153,0.034268022270805505,0.2635438970962778,0.3697615933449895,0.35338880075343565,0.21452932818247905,0.2928384556948552,0.39146207479085704,0.28211131870227013,0.3759916767137291,0.38130997876098566,0.34955662346926086,0.2592629231527054,0.23838790599507975,0.38711393494083424,0.26404668731577874,0.2676291409586018,0.2724309428176455,0.20054520599271514,0.35089512411694224,0.2267533745608101,0.19226009807849673,0.3025772828332476,0.29553749306364574,0.3053516667502871,0.3581220320011642,0.2609557856619487,0.3552321715656442,0.08898533558180835,0.16914481788677913,0.41455170635824123,0.1703588249705894,0.2422469140874015,0.437761723168707,0.29313053939595823,0.4118335402696827,0.26689940003628887,0.2387009353920522,0.23701884110415486,0.5484481378339041,0.49645601993373784,0.3046549357865516,0.29567167418926066,0.2861789409533214,0.3047987851903003,0.19589656103886247,0.3034042042321649,0.24619312484799488,0.2761131622233969,0.2323553629735624,0.31768586847249136,0.3277532888232097,0.2484297791532566,0.2559355315465394,0.3569716269156257,0.3516806578682216,0.39773400496812017,0.23337427323665288,0.35001813260509257,0.400506444990413,0.3350776046481485,0.2363997025657961,0.2445874168077551,0.30011187625911245,0.16154646728326855,0.36759597561871316,0.34136263325749144,0.3130532466777985,0.20715507320067783,0.15753768502472246
BPCL,0.35916649059568906,0.25915931830120137,0.12530849201414734,0.3132717433505361,0.34865598416687144,0.21704000968056084,0.30626310618653363,0.2969371077764872,0.3522906950177836,0.29685981916879467,0.36973191253501736,0.2756340681657252,0.3463032663012128,0.2063554986070905,0.2866744060941444,0.3041883110903711,0.23998601537040487,0.24433294185994037,0.2961907352117443,0.9999999999999997,0.25743303815995516,0.27274458941510576,0.22022926120812725,0.34461810496012385,0.23750211718036116,0.2393942701602737,0.22537062854687856,0.34999972783452105,0.20911716204317835,0.204621458615837,0.32123677394676875,0.3790481146094583,0.047818759262279624,0.22226068684777642,0.3729384721151369,0.2812677970415052,0.20520989298650724,0.27245435982645927,0.31806431141722175,0.2544161032455088,0.31382133948001995,0.2714119483574996,0.336773371776601,0.748107565055709,0.2390629683089197,0.3255142646256542,0.21825582751203584,0.28341601917865394,0.309512715127029,0.23845919707046007,0.28488041465085806,0.15724272599959183,0.18403767047069663,0.6777824816659584,0.2801780502871962,0.32490070311680136,0.37039509052718644,0.27321725129157803,0.2847127210513489,0.04823627644264517,0.1917955521350102,0.35755302840068487,0.22761865709944698,0.22972476504606698,0.3386937059961301,0.2532951698395664,0.3295191496270469,0.3014562573183769,0.2032410623831621,0.18544591835200985,0.5118810586123559,0.41637531062332717,0.31566281142898034,0.30983183661888775,0.3567830745094047,0.2650839188319567,0.18481935345970846,0.2960321290760391,0.2680155030117354,0.2523874614253147,0.27038673846624484,0.34975102104594524,0.3638583034465139,0.19870979902566763,0.224472337128086,0.34633956664396753,0.31862022184322786,0.3509783948846444,0.23290552599351497,0.3303491817787375,0.3279189975997263,0.3374868608458101,0.1679845053302964,0.23788264148659416,0.27050077659344157,0.1612358889591545,0.3884068233839506,0.3317384465343979,0.29260975472738615,0.23100749257051575,0.12378926882421737
BRITANNIA,0.30941255600558837,0.20925437728587298,0.11922462591328883,0.28724192078093747,0.2880512772335383,0.2630547170650187,0.36387926657633973,0.284280192591871,0.27731887502052727,0.29990234647850095,0.35718249677749014,0.20128238408918178,0.35253019309271466,0.19898060695055864,0.20509110851459333,0.3268851807338576,0.18551365054739594,0.2631905754899575,0.30187113481058436,0.25743303815995516,1.0000000000000002,0.2644266574755683,0.23888491265251485,0.18964282100262286,0.397406870601703,0.4003086271526037,0.20275758344983538,0.28194387223346423,0.21732649329202544,0.23128717904386786,0.3342119246296513,0.18020130645448684,0.02766579519148162,0.3435241347789738,0.3005193006592863,0.30246127844313553,0.20500009761527188,0.23682250144192035,0.3077538252633153,0.29053785256502174,0.2832010291182304,0.3026450874160387,0.26976440760290915,0.24015283004908772,0.4572924132767196,0.2725494230320632,0.2366806252272046,0.27025007589249883,0.2887832249561616,0.1361626320382412,0.26842517796740023,0.17638413469411993,0.21143517175192852,0.2418380223252603,0.23247092711993608,0.25116940729101095,0.24902135206891368,0.3134756680251803,0.3130115996489165,0.02894936700559707,0.20425730593553848,0.3376903058948611,0.19414605808880997,0.3467940190366867,0.36274251777043937,0.2844069089493709,0.28464417369364353,0.2608119175429567,0.20396630750936592,0.4185795829022802,0.47131478148465816,0.36928450492088355,0.21063361636239822,0.20575418918780294,0.2019118078104255,0.23155677928308993,0.1870760903193784,0.370331131877339,0.2503541119127647,0.16673128177483548,0.14922450065846432,0.31943761969909135,0.23579282292762277,0.1590873260803482,0.2236461915314358,0.252077487220841,0.3291172874823155,0.30484956288157816,0.23467900033578157,0.39098994839208456,0.2200757378223895,0.2548151298670045,0.20734887323980722,0.24523909792703363,0.30433365568073806,0.24710197567280467,0.3467518814629164,0.3046338459064058,0.22625441721533157,0.20255116678710977,0.09069724286883053
CHOLAFIN,0.3244699621416735,0.2676605525839302,0.2267670392214705,0.3342543840012174,0.3166938938711872,0.2506270187475901,0.282671547415845,0.21926046935045312,0.4306033581330891,0.3123273109482484,0.47882591939730157,0.27523134204414185,0.5350036516159797,0.38674714478298516,0.323370165505206,0.2817537023604459,0.248039163154117,0.22128212011527001,0.3633331705555476,0.27274458941510576,0.2644266574755683,1.0,0.15287620269499774,0.2269182208232619,0.204742724694294,0.27245733791228527,0.19458739035713069,0.38286754733282746,0.26762493129901366,0.101425924188243,0.3520052844539936,0.2591645506536597,0.021820479438821934,0.2380561258946463,0.39016804884361334,0.31515986356064546,0.15902958226609784,0.2774602129632502,0.39184162949715334,0.30696240704409167,0.40938480663135657,0.3154805559358193,0.34287884993551726,0.2675289430138354,0.21818605377958306,0.411126529951455,0.28781249907099477,0.3390395413693273,0.2863225277134053,0.2524213319274246,0.41455188511545066,0.17149198846096683,0.1811060439849153,0.2639306175621557,0.22171721107855394,0.33374503057949073,0.3560370304819789,0.28385114584308474,0.3667426780574538,0.05445698472902337,0.22460086433864243,0.37931412521819485,0.10520094942775955,0.19640212189553827,0.42687895123069736,0.25581667197482894,0.3753598619213859,0.3743356859475641,0.22795765909722565,0.21703178559261255,0.5291808903463574,0.5226674915816025,0.2507510793407176,0.24144207830045178,0.22220197784802256,0.333924987192272,0.16841090428069985,0.32017249017046195,0.24381001369366,0.2739393082262669,0.18645205941214452,0.29576654277261716,0.34427374261202276,0.32322561802836786,0.29775731547575024,0.36457837975791996,0.30328485114080267,0.35563004790560915,0.14558143056361142,0.3762431820567124,0.37377629979738203,0.3255212892008245,0.20225256890520218,0.20107833573752135,0.33462462306443724,0.1402833025217616,0.376575850091044,0.3185193716647729,0.3036297770565529,0.19317746959485108,0.12913171960244202
CIPLA,0.26333506496705095,0.20188361529707147,0.06440679948121747,0.2332126238873984,0.28260387804863074,0.255405770037442,0.1705114176936869,0.4163657458554982,0.21063067243774353,0.23435740008151174,0.18677873904745734,0.16133595006416251,0.16567639836350206,0.09513254270539383,0.17874017096870157,0.18612398232983476,0.20324597219998614,0.33929448621137626,0.19338813716505396,0.22022926120812725,0.23888491265251485,0.15287620269499774,1.0,0.19591031205565268,0.1915144189087164,0.2663805818291707,0.3738011452090485,0.267682411337168,0.12342022351055781,0.413913743827196,0.18026407091086688,0.17609056469411524,0.0529041592200203,0.1816869123013248,0.2688510645761329,0.21015813166302127,0.2159406574251178,0.14299323316033885,0.1625651603768448,0.11730483006993966,0.1940403193135769,0.20219911977877356,0.27140104879595345,0.18544485350454976,0.2095827591324046,0.1979540771512205,0.10865143524105891,0.1341875565142333,0.23809949864968705,0.05747458901060997,0.1598978014542183,0.13631406756963854,0.2019776248133479,0.18822020479895255,0.19030771855899717,0.25835274025490323,0.2709832305068427,0.21326462127944967,0.2072334166963368,0.02539408037165955,0.19519575800602612,0.24135099076508376,0.4760632802041909,0.20260379340083057,0.21638684735457553,0.2168809359706281,0.2969297176360391,0.2281214033645513,0.17026410073226095,0.17056970419695813,0.3598312453944671,0.2444373843578293,0.2099972556329622,0.21602901999023805,0.1925355965878789,0.17049489521421576,0.1052607937520777,0.1518944098169667,0.20220885607830966,0.19548430787920368,0.19339118020605217,0.20709714066360285,0.2541468000483381,0.06613222138408001,0.12619505557445057,0.21725549751916334,0.19941165490645074,0.24538333169463594,0.44007126747209957,0.2975142863460375,0.21081476368596036,0.27677400416919007,0.17858487919827998,0.22989682111632598,0.20577773729509513,0.32733443397386314,0.2553725255857392,0.21892370635830266,0.24945900235721075,0.24240262181637268,0.039478022609951986
